Date,Open,High,Low,Close,Volume
2022-12-01 00:00:00,0.7587,0.7622,0.7545,0.7587,232732
2022-12-01 01:00:00,0.7585,0.7734,0.7579,0.7709,578566
2022-12-01 02:00:00,0.7712,0.7732,0.7605,0.7631,879572
2022-12-01 03:00:00,0.7631,0.7692,0.7624,0.7658,715234
2022-12-01 04:00:00,0.7659,0.7673,0.7607,0.7662,345498
2022-12-01 05:00:00,0.7663,0.7817,0.7648,0.7722,1471862
2022-12-01 06:00:00,0.7721,0.7782,0.7674,0.7766,858760
2022-12-01 07:00:00,0.7771,0.7830,0.7750,0.7807,891667
2022-12-01 08:00:00,0.7806,0.7830,0.7551,0.7623,1574552
2022-12-01 09:00:00,0.7624,0.7700,0.7601,0.7688,696876
2022-12-01 10:00:00,0.7692,0.7702,0.7511,0.7601,877063
2022-12-01 11:00:00,0.7600,0.7604,0.7525,0.7525,472289
2022-12-01 12:00:00,0.7526,0.7561,0.7502,0.7545,319799
2022-12-01 13:00:00,0.7543,0.7599,0.7526,0.7588,587369
2022-12-01 14:00:00,0.7589,0.7591,0.7533,0.7576,279671
2022-12-01 15:00:00,0.7576,0.7577,0.7544,0.7552,208640
2022-12-01 16:00:00,0.7550,0.7568,0.7504,0.7553,198933
2022-12-01 17:00:00,0.7553,0.7606,0.7552,0.7573,162957
2022-12-01 18:00:00,0.7573,0.7601,0.7532,0.7590,288392
2022-12-01 19:00:00,0.7587,0.7665,0.7558,0.7621,488486
2022-12-01 20:00:00,0.7620,0.7637,0.7465,0.7516,411495
2022-12-01 21:00:00,0.7522,0.7533,0.7425,0.7502,309076
2022-12-01 22:00:00,0.7504,0.7525,0.7475,0.7491,101601
2022-12-01 23:00:00,0.7493,0.7523,0.7450,0.7511,205626
2022-12-02 00:00:00,0.7511,0.7554,0.7504,0.7537,169239
2022-12-02 01:00:00,0.7540,0.7555,0.7508,0.7510,169001
2022-12-02 02:00:00,0.7513,0.7545,0.7509,0.7509,168118
2022-12-02 03:00:00,0.7510,0.7559,0.7509,0.7559,220606
2022-12-02 04:00:00,0.7558,0.7571,0.7540,0.7555,165435
2022-12-02 05:00:00,0.7554,0.7599,0.7554,0.7594,140721
2022-12-02 06:00:00,0.7594,0.7634,0.7581,0.7610,230505
2022-12-02 07:00:00,0.7609,0.7633,0.7577,0.7628,181137
2022-12-02 08:00:00,0.7626,0.7633,0.7489,0.7589,864205
2022-12-02 09:00:00,0.7589,0.7617,0.7541,0.7603,337634
2022-12-02 10:00:00,0.7604,0.7621,0.7551,0.7564,279285
2022-12-02 11:00:00,0.7564,0.7586,0.7526,0.7574,311484
2022-12-02 12:00:00,0.7577,0.7614,0.7570,0.7591,147775
2022-12-02 13:00:00,0.7592,0.7619,0.7590,0.7612,160202
2022-12-02 14:00:00,0.7615,0.7651,0.7596,0.7647,191443
2022-12-02 15:00:00,0.7647,0.7781,0.7631,0.7661,751310
2022-12-02 16:00:00,0.7661,0.7701,0.7635,0.7649,387133
2022-12-02 17:00:00,0.7648,0.7690,0.7648,0.7681,141699
2022-12-02 18:00:00,0.7683,0.7723,0.7664,0.7717,340642
2022-12-02 19:00:00,0.7717,0.7849,0.7704,0.7835,522047
2022-12-02 20:00:00,0.7833,0.7868,0.7786,0.7833,462516
2022-12-02 21:00:00,0.7831,0.7881,0.7810,0.7815,344387
2022-12-02 22:00:00,0.7816,0.7816,0.7768,0.7800,275390
2022-12-02 23:00:00,0.7799,0.7805,0.7771,0.7800,307421
2022-12-03 00:00:00,0.7800,0.7822,0.7719,0.7741,588527
2022-12-03 01:00:00,0.7739,0.7753,0.7632,0.7684,706919
2022-12-03 02:00:00,0.7687,0.7789,0.7686,0.7763,386695
2022-12-03 03:00:00,0.7763,0.7781,0.7719,0.7736,357953
2022-12-03 04:00:00,0.7735,0.7759,0.7730,0.7755,201466
2022-12-03 05:00:00,0.7752,0.7752,0.7721,0.7729,186284
2022-12-03 06:00:00,0.7728,0.7776,0.7702,0.7771,229117
2022-12-03 07:00:00,0.7771,0.7836,0.7771,0.7812,520437
2022-12-03 08:00:00,0.7809,0.7819,0.7768,0.7771,301353
2022-12-03 09:00:00,0.7772,0.7779,0.7708,0.7717,276652
2022-12-03 10:00:00,0.7717,0.7758,0.7709,0.7720,188912
2022-12-03 11:00:00,0.7718,0.7817,0.7713,0.7762,1220319
2022-12-03 12:00:00,0.7764,0.7765,0.7723,0.7723,384821
2022-12-03 13:00:00,0.7725,0.7727,0.7661,0.7683,395324
2022-12-03 14:00:00,0.7685,0.7696,0.7622,0.7659,382211
2022-12-03 15:00:00,0.7659,0.7665,0.7615,0.7634,233655
2022-12-03 16:00:00,0.7633,0.7649,0.7610,0.7641,208182
2022-12-03 17:00:00,0.7640,0.7641,0.7504,0.7524,610524
2022-12-03 18:00:00,0.7523,0.7546,0.7517,0.7525,181778
2022-12-03 19:00:00,0.7526,0.7657,0.7518,0.7648,424877
2022-12-03 20:00:00,0.7645,0.7698,0.7639,0.7669,345152
2022-12-03 21:00:00,0.7668,0.7687,0.7662,0.7681,116779
2022-12-03 22:00:00,0.7682,0.7684,0.7662,0.7664,74836
2022-12-03 23:00:00,0.7665,0.7715,0.7663,0.7711,174514
2022-12-04 00:00:00,0.7712,0.7718,0.7682,0.7691,127014
2022-12-04 01:00:00,0.7691,0.7710,0.7688,0.7692,114897
2022-12-04 02:00:00,0.7694,0.7701,0.7650,0.7656,187746
2022-12-04 03:00:00,0.7656,0.7657,0.7605,0.7641,186087
2022-12-04 04:00:00,0.7639,0.7652,0.7559,0.7587,413464
2022-12-04 05:00:00,0.7587,0.7610,0.7542,0.7549,346038
2022-12-04 06:00:00,0.7547,0.7570,0.7515,0.7552,220098
2022-12-04 07:00:00,0.7551,0.7569,0.7538,0.7549,102939
2022-12-04 08:00:00,0.7549,0.7593,0.7475,0.7541,2131583
2022-12-04 09:00:00,0.7544,0.7581,0.7529,0.7575,328613
2022-12-04 10:00:00,0.7575,0.7586,0.7547,0.7584,279800
2022-12-04 11:00:00,0.7587,0.7614,0.7575,0.7591,437339
2022-12-04 12:00:00,0.7594,0.7630,0.7579,0.7628,155874
2022-12-04 13:00:00,0.7627,0.7630,0.7582,0.7595,231374
2022-12-04 14:00:00,0.7599,0.7658,0.7591,0.7654,248616
2022-12-04 15:00:00,0.7653,0.7653,0.7625,0.7630,197765
2022-12-04 16:00:00,0.7630,0.7659,0.7619,0.7648,169969
2022-12-04 17:00:00,0.7649,0.7659,0.7633,0.7646,182592
2022-12-04 18:00:00,0.7648,0.7674,0.7633,0.7636,263174
2022-12-04 19:00:00,0.7637,0.7665,0.7599,0.7637,329656
2022-12-04 20:00:00,0.7640,0.7656,0.7631,0.7649,182768
2022-12-04 21:00:00,0.7647,0.7674,0.7620,0.7651,263088
