Date,Open,High,Low,Close,Volume
2022-12-01 03:00:00,0.662,0.664,0.654,0.661,24294836.1
2022-12-01 07:00:00,0.661,0.668,0.642,0.649,65586118.8
2022-12-01 11:00:00,0.649,0.651,0.640,0.643,34318349.7
2022-12-01 15:00:00,0.642,0.645,0.636,0.642,19794159.4
2022-12-01 19:00:00,0.642,0.645,0.622,0.633,46313420.8
2022-12-01 23:00:00,0.632,0.641,0.627,0.635,30504853.9
2022-12-02 03:00:00,0.635,0.646,0.635,0.643,25193678.4
2022-12-02 07:00:00,0.643,0.645,0.628,0.637,53611083.1
2022-12-02 11:00:00,0.638,0.646,0.632,0.646,22342100.7
2022-12-02 15:00:00,0.646,0.659,0.644,0.658,24272415.2
2022-12-02 19:00:00,0.659,0.664,0.645,0.659,30497765.8
2022-12-02 23:00:00,0.659,0.660,0.647,0.649,22172764.6
2022-12-03 03:00:00,0.649,0.651,0.639,0.647,21770008.8
2022-12-03 07:00:00,0.647,0.655,0.646,0.654,13695741.8
2022-12-03 11:00:00,0.654,0.654,0.642,0.645,7628010.4
2022-12-03 15:00:00,0.644,0.646,0.631,0.635,14189064.5
2022-12-03 19:00:00,0.634,0.655,0.633,0.651,20608136.9
2022-12-03 23:00:00,0.651,0.665,0.650,0.659,19036563.3
2022-12-04 03:00:00,0.659,0.663,0.653,0.657,23217129.9
2022-12-04 07:00:00,0.658,0.675,0.657,0.667,29279092.6
2022-12-04 11:00:00,0.667,0.674,0.662,0.671,19360456.2
2022-12-04 15:00:00,0.671,0.674,0.663,0.669,15363032.8
2022-12-04 19:00:00,0.669,0.685,0.667,0.676,31894987.6
2022-12-04 23:00:00,0.677,0.684,0.673,0.679,22502688.1
2022-12-05 03:00:00,0.678,0.691,0.677,0.688,21436450.4
2022-12-05 07:00:00,0.687,0.688,0.666,0.672,29669934.2
2022-12-05 11:00:00,0.671,0.683,0.663,0.672,38211354.0
2022-12-05 15:00:00,0.671,0.677,0.669,0.675,12180166.8
2022-12-05 19:00:00,0.675,0.684,0.672,0.675,26016325.6
2022-12-05 23:00:00,0.674,0.677,0.667,0.669,21450580.6
2022-12-06 03:00:00,0.670,0.675,0.665,0.673,31204371.1
2022-12-06 07:00:00,0.673,0.696,0.671,0.681,49586013.0
2022-12-06 11:00:00,0.680,0.685,0.667,0.672,31602291.2
2022-12-06 15:00:00,0.673,0.680,0.666,0.679,18704833.6
2022-12-06 19:00:00,0.679,0.690,0.676,0.685,20418704.6
2022-12-06 23:00:00,0.686,0.686,0.650,0.651,43625290.4
2022-12-07 03:00:00,0.651,0.656,0.645,0.648,34944928.5
2022-12-07 07:00:00,0.649,0.668,0.648,0.663,45420759.4
2022-12-07 11:00:00,0.663,0.664,0.655,0.662,26736530.8
2022-12-07 15:00:00,0.662,0.662,0.649,0.652,25334104.1
2022-12-07 19:00:00,0.651,0.663,0.644,0.652,38560240.2
2022-12-07 23:00:00,0.653,0.672,0.647,0.666,36573653.4
2022-12-08 03:00:00,0.666,0.669,0.654,0.666,39596992.6
2022-12-08 07:00:00,0.667,0.670,0.650,0.658,53142405.9
2022-12-08 11:00:00,0.658,0.671,0.650,0.663,47174907.4
2022-12-08 15:00:00,0.664,0.671,0.659,0.666,17030504.3
2022-12-08 19:00:00,0.667,0.671,0.657,0.659,24900676.2
2022-12-08 23:00:00,0.660,0.667,0.657,0.664,14494108.3
2022-12-09 03:00:00,0.664,0.668,0.662,0.665,11447730.7
2022-12-09 07:00:00,0.664,0.670,0.650,0.653,40078733.8
2022-12-09 11:00:00,0.652,0.654,0.641,0.643,18824168.8
2022-12-09 15:00:00,0.643,0.647,0.635,0.645,17734171.0
2022-12-09 19:00:00,0.645,0.646,0.640,0.644,11975139.0
2022-12-09 23:00:00,0.643,0.649,0.642,0.645,7897869.5
2022-12-10 03:00:00,0.646,0.647,0.640,0.644,11337156.5
2022-12-10 07:00:00,0.644,0.651,0.641,0.648,14916892.2
2022-12-10 11:00:00,0.648,0.651,0.638,0.639,13109249.8
2022-12-10 15:00:00,0.639,0.640,0.633,0.637,11373529.0
2022-12-10 19:00:00,0.638,0.643,0.635,0.641,7565198.9
2022-12-10 23:00:00,0.642,0.644,0.638,0.642,9506228.8
2022-12-11 03:00:00,0.642,0.642,0.636,0.640,7927638.3
2022-12-11 07:00:00,0.641,0.644,0.640,0.643,6350530.0
2022-12-11 11:00:00,0.643,0.648,0.638,0.641,11661476.7
2022-12-11 15:00:00,0.641,0.641,0.621,0.628,27318970.6
2022-12-11 19:00:00,0.628,0.629,0.591,0.595,56294461.7
2022-12-11 23:00:00,0.595,0.604,0.588,0.600,21868261.3
2022-12-12 03:00:00,0.600,0.617,0.598,0.613,19316879.0
2022-12-12 07:00:00,0.613,0.616,0.602,0.610,26941431.2
2022-12-12 11:00:00,0.611,0.616,0.609,0.612,12073124.3
2022-12-12 15:00:00,0.611,0.623,0.610,0.618,17040153.7
2022-12-12 19:00:00,0.618,0.622,0.608,0.608,21522685.8
2022-12-12 23:00:00,0.608,0.613,0.593,0.608,37586314.8
2022-12-13 03:00:00,0.608,0.645,0.607,0.637,82252481.5
2022-12-13 07:00:00,0.637,0.669,0.633,0.638,84650981.6
2022-12-13 11:00:00,0.639,0.657,0.638,0.654,32951952.4
2022-12-13 15:00:00,0.653,0.657,0.651,0.654,13949972.2
2022-12-13 19:00:00,0.654,0.665,0.649,0.660,29063081.6
2022-12-13 23:00:00,0.659,0.662,0.651,0.653,17502597.5
2022-12-14 03:00:00,0.652,0.655,0.647,0.652,17182115.8
2022-12-14 07:00:00,0.651,0.661,0.650,0.655,25544038.1
2022-12-14 11:00:00,0.655,0.667,0.636,0.644,62480845.0
2022-12-14 15:00:00,0.643,0.649,0.637,0.646,23053477.0
2022-12-14 19:00:00,0.646,0.649,0.624,0.636,31461595.9
2022-12-14 23:00:00,0.636,0.638,0.626,0.628,16088593.8
2022-12-15 03:00:00,0.627,0.632,0.625,0.630,15056124.4
2022-12-15 07:00:00,0.630,0.630,0.617,0.618,23461577.8
2022-12-15 11:00:00,0.618,0.627,0.616,0.626,20288161.2
2022-12-15 15:00:00,0.626,0.627,0.613,0.618,13065377.3
2022-12-15 19:00:00,0.617,0.623,0.614,0.618,12069661.9
2022-12-15 23:00:00,0.618,0.624,0.614,0.620,7520276.2
2022-12-16 03:00:00,0.621,0.621,0.581,0.585,55405426.1
2022-12-16 07:00:00,0.585,0.588,0.569,0.576,39350770.9
